open_time,open,high,low,close,volume,turnover
2026-01-02 04:15:00,88815.8,88851.3,88813.0,88815.8,11.804377,1048574.3121294
2026-01-02 04:20:00,88815.8,88832.0,88727.2,88796.1,12.604419,1119033.2222151
2026-01-02 04:25:00,88796.1,88823.1,88690.8,88742.3,12.411534,1101551.6108148
2026-01-02 04:30:00,88742.3,88815.7,88724.2,88803.4,12.18287,1081586.4778168
2026-01-02 04:35:00,88803.4,88830.3,88782.8,88819.0,6.222939,552687.5379683
2026-01-02 04:40:00,88819.0,88838.8,88719.0,88731.1,12.037999,1068901.5376228
2026-01-02 04:45:00,88731.1,88752.6,88704.6,88711.0,7.91971,702721.249216
2026-01-02 04:50:00,88711.0,88780.4,88711.0,88717.0,10.536276,935109.897624
2026-01-02 04:55:00,88717.0,88717.0,88631.7,88643.3,12.308252,1091351.4846984
2026-01-02 05:00:00,88643.3,88671.5,88631.6,88663.8,5.853633,518939.2787917
2026-01-02 05:05:00,88663.8,88710.9,88660.5,88701.4,16.940192,1502496.131977
2026-01-02 05:10:00,88701.4,88717.5,88672.2,88680.0,7.139352,633270.5804128
2026-01-02 05:15:00,88680.0,88766.5,88673.5,88753.4,3.682297,326731.3972128
2026-01-02 05:20:00,88753.4,88753.5,88595.2,88641.5,27.406851,2429562.0671846
2026-01-02 05:25:00,88641.5,88641.5,88580.8,88582.2,7.033635,623237.844089
2026-01-02 05:30:00,88582.2,88627.8,88575.5,88623.9,3.800171,336721.7905709
2026-01-02 05:35:00,88623.9,88689.9,88623.9,88659.6,7.230506,641096.4901942
2026-01-02 05:40:00,88659.6,88696.7,88659.6,88682.4,5.971604,529561.8870077
2026-01-02 05:45:00,88682.4,88747.7,88682.4,88716.0,10.889072,966082.9408139
2026-01-02 05:50:00,88716.0,88786.6,88716.0,88769.7,4.616883,409823.7419269
2026-01-02 05:55:00,88769.7,88789.6,88748.7,88763.6,5.345664,474536.0168861
2026-01-02 06:00:00,88763.6,88860.2,88732.9,88792.9,13.848593,1229824.8871578
2026-01-02 06:05:00,88792.9,88805.6,88726.1,88761.8,7.86592,698261.7359718
2026-01-02 06:10:00,88761.8,88825.5,88761.7,88793.5,6.571142,583514.3564771
2026-01-02 06:15:00,88793.5,88847.9,88793.1,88844.7,6.467249,574456.8423852
2026-01-02 06:20:00,88844.7,88885.3,88820.1,88880.5,8.29285,736843.1481924
2026-01-02 06:25:00,88880.5,88927.4,88858.1,88925.4,9.306856,827408.329794
2026-01-02 06:30:00,88925.4,88962.0,88916.0,88948.6,11.789667,1048612.4133274
2026-01-02 06:35:00,88948.6,89042.5,88943.3,89033.2,14.995521,1334590.6375046
2026-01-02 06:40:00,89033.2,89087.2,88979.3,88979.9,27.099458,2412861.9684004
2026-01-02 06:45:00,88979.9,89049.7,88972.6,88997.2,12.963911,1153978.9904691
2026-01-02 06:50:00,88997.2,89042.7,88994.5,89009.0,8.746326,778617.295228
2026-01-02 06:55:00,89009.0,89019.0,88924.0,88943.9,19.23379,1711019.0972552
2026-01-02 07:00:00,88943.9,89001.2,88943.8,88974.2,14.693811,1307449.2022849
2026-01-02 07:05:00,88974.2,89018.9,88974.2,89015.2,5.40967,481517.7169092
2026-01-02 07:10:00,89015.2,89068.8,88993.8,89039.0,21.444697,1909444.6325233
2026-01-02 07:15:00,89039.0,89046.1,88912.7,88999.1,25.492918,2267975.5185063
2026-01-02 07:20:00,88999.1,89029.9,88960.7,88986.6,8.454492,752429.8581019
2026-01-02 07:25:00,88986.6,88986.7,88868.0,88910.0,17.085857,1519142.3136413
2026-01-02 07:30:00,88910.0,88927.7,88850.3,88877.3,12.734953,1131929.4241813
2026-01-02 07:35:00,88877.3,88877.4,88862.2,88877.3,7.697307,684060.5745852
2026-01-02 07:40:00,88877.3,88909.1,88845.0,88865.8,10.301119,915518.203956
2026-01-02 07:45:00,88865.8,88897.9,88854.5,88857.4,8.224762,731063.5776685
2026-01-02 07:50:00,88857.4,88896.3,88847.5,88870.3,18.761651,1667333.6480182
2026-01-02 07:55:00,88870.3,88904.5,88824.9,88866.6,19.635184,1744930.7922783
2026-01-02 08:00:00,88866.6,88902.6,88798.4,88844.9,26.751445,2377045.6711239
2026-01-02 08:05:00,88844.9,88981.6,88842.4,88981.6,17.919881,1593748.0097292
2026-01-02 08:10:00,88981.6,89090.4,88969.5,89074.3,24.066275,2142298.775277
2026-01-02 08:15:00,89074.3,89074.3,88983.0,88996.0,12.744155,1134570.4134534
2026-01-02 08:20:00,88996.0,89117.0,88996.0,89105.9,19.397253,1727564.1271523
2026-01-02 08:25:00,89105.9,89110.3,89061.0,89063.8,17.807684,1586611.0326379
2026-01-02 08:30:00,89063.8,89123.2,89017.9,89123.2,16.952459,1509640.2039251
2026-01-02 08:35:00,89123.2,89170.6,89068.9,89094.7,20.99553,1871036.78798965
2026-01-02 08:40:00,89094.7,89118.9,89086.7,89096.4,9.129015,813409.0222332
2026-01-02 08:45:00,89096.4,89122.4,89072.3,89117.3,10.15429,904640.6640956
2026-01-02 08:50:00,89117.3,89149.9,89082.1,89084.9,15.331797,1366340.6175479
2026-01-02 08:55:00,89084.9,89198.7,89084.9,89177.5,21.965037,1958074.95018624
2026-01-02 09:00:00,89177.5,89209.1,89130.3,89149.5,23.069681,2057297.77696596
2026-01-02 09:05:00,89149.5,89155.5,89118.8,89149.6,19.115855,1703950.2545298
2026-01-02 09:10:00,89149.6,89328.3,89149.6,89249.3,69.1457,6172445.5469836
2026-01-02 09:15:00,89249.3,89275.0,89105.9,89139.1,26.664242,2377593.0349787
2026-01-02 09:20:00,89139.1,89215.2,89139.1,89153.1,28.298845,2523485.2068062
2026-01-02 09:25:00,89153.1,89190.0,89153.0,89168.3,16.422407,1464422.1652039
2026-01-02 09:30:00,89168.3,89226.7,89146.2,89157.7,21.637456,1929841.1049859
2026-01-02 09:35:00,89157.7,89201.8,89126.8,89135.3,18.756777,1672419.3451764
2026-01-02 09:40:00,89135.3,89252.4,89135.3,89252.3,29.599033,2639757.5542762
2026-01-02 09:45:00,89252.3,89498.5,89219.0,89478.5,77.674682,6941627.45125927
2026-01-02 09:50:00,89478.5,89492.7,89319.0,89455.9,85.282933,7625367.84764
2026-01-02 09:55:00,89455.9,89478.4,89368.9,89478.4,53.368277,4772807.7710676
2026-01-02 10:00:00,89478.4,89572.8,89457.0,89501.5,75.103381,6722234.77924858
2026-01-02 10:05:00,89501.5,89800.0,89501.5,89714.4,125.908784,11293340.81451275
2026-01-02 10:10:00,89714.4,89846.1,89682.5,89840.1,71.185198,6389927.43606077
2026-01-02 10:15:00,89840.1,89948.7,89840.1,89874.7,66.168192,5948387.92033921
2026-01-02 10:20:00,89874.7,89896.8,89749.9,89762.1,25.007082,2246668.5486907
2026-01-02 10:25:00,89762.1,89808.0,89586.7,89601.6,39.015941,3499722.3933979
2026-01-02 10:30:00,89601.6,89672.8,89601.6,89609.9,20.001096,1792927.5537809
2026-01-02 10:35:00,89609.9,89713.0,89604.1,89646.3,41.363977,3708769.5080456
2026-01-02 10:40:00,89646.3,89723.5,89646.3,89703.4,21.492494,1927857.7980842
2026-01-02 10:45:00,89703.4,89752.5,89703.4,89743.6,23.949885,2148954.6868398
2026-01-02 10:50:00,89743.6,89756.5,89622.5,89629.7,33.035899,2963294.5266793
2026-01-02 10:55:00,89629.7,89677.2,89628.6,89659.5,9.845486,882720.1628507
2026-01-02 11:00:00,89659.5,89683.1,89568.0,89586.6,16.846513,1509629.0339446
2026-01-02 11:05:00,89586.6,89628.8,89525.5,89525.5,29.400028,2633232.8757303
2026-01-02 11:10:00,89525.5,89549.9,89517.4,89532.4,17.255262,1544950.9305018
2026-01-02 11:15:00,89532.4,89532.4,89403.3,89505.0,69.532376,6220873.207589
2026-01-02 11:20:00,89505.0,89557.8,89504.9,89533.1,47.359724,4240045.1879834
2026-01-02 11:25:00,89533.1,89533.1,89361.5,89363.0,18.231618,1630805.90265666
2026-01-02 11:30:00,89363.0,89459.0,89363.0,89434.7,27.787361,2484675.0198197
2026-01-02 11:35:00,89434.7,89539.7,89434.7,89482.5,25.564413,2287840.4774861
2026-01-02 11:40:00,89482.5,89531.8,89404.1,89531.7,20.403278,1825424.2512102
2026-01-02 11:45:00,89531.7,89575.4,89491.4,89533.0,24.287022,2174448.7913347
2026-01-02 11:50:00,89533.0,89553.5,89502.2,89546.6,11.703296,1047792.2533964
2026-01-02 11:55:00,89546.6,89577.5,89492.7,89505.1,13.658751,1222904.3709125
2026-01-02 12:00:00,89505.1,89545.0,89416.8,89450.3,27.445066,2456056.909323
2026-01-02 12:05:00,89450.3,89455.2,89390.5,89393.4,10.726682,959200.9434286
2026-01-02 12:10:00,89393.4,89484.9,89393.4,89481.9,10.32854,923797.4627941
2026-01-02 12:15:00,89481.9,89591.3,89477.8,89577.1,14.701664,1316200.8524618
2026-01-02 12:20:00,89577.1,89593.1,89432.8,89503.4,23.430518,2097011.1980107
2026-01-02 12:25:00,89503.4,89530.0,89469.7,89469.7,23.413871,2095612.4943875
2026-01-02 12:30:00,89469.7,89522.2,89437.5,89492.8,17.369814,1554083.387376
2026-01-02 12:35:00,89492.8,89545.4,89434.0,89516.6,33.145792,2966148.3195545
2026-01-02 12:40:00,89516.6,89532.5,89490.9,89525.3,26.540429,2375810.2222591
2026-01-02 12:45:00,89525.3,89566.2,89500.5,89527.4,27.510391,2463151.162844
2026-01-02 12:50:00,89527.4,89527.4,89466.8,89473.0,13.613927,1218560.4209451
2026-01-02 12:55:00,89473.0,89482.3,89407.1,89407.9,16.273368,1455365.9645665
2026-01-02 13:00:00,89407.9,89424.1,89384.8,89421.5,13.509152,1207756.5069067
2026-01-02 13:05:00,89421.5,89517.4,89398.4,89463.2,23.359041,2089692.3813261
2026-01-02 13:10:00,89463.2,89483.8,89445.1,89467.8,6.780356,606571.0501294
2026-01-02 13:15:00,89467.8,89621.0,89467.8,89621.0,45.480059,4072675.6409917
2026-01-02 13:20:00,89621.0,89698.9,89535.8,89556.7,44.600027,3996440.8488066
2026-01-02 13:25:00,89556.7,89603.1,89556.7,89558.5,12.993596,1164009.990717
2026-01-02 13:30:00,89558.5,89586.7,89427.3,89465.2,22.163158,1983431.2605249
2026-01-02 13:35:00,89465.2,89465.2,89406.3,89424.2,8.082714,722788.4938182
2026-01-02 13:40:00,89424.2,89497.9,89420.5,89443.7,20.665232,1848690.3152793
2026-01-02 13:45:00,89443.7,89524.6,89429.3,89500.5,12.373532,1107191.0442414
2026-01-02 13:50:00,89500.5,89515.9,89478.4,89497.9,10.537355,943012.0022375
2026-01-02 13:55:00,89497.9,89497.9,89303.4,89348.9,28.714043,2566955.9644258
2026-01-02 14:00:00,89348.9,89395.2,89338.2,89366.4,15.172581,1355970.9241107
2026-01-02 14:05:00,89366.4,89366.5,89287.8,89307.8,17.273651,1543001.1502618
2026-01-02 14:10:00,89307.8,89307.8,89113.2,89139.5,29.221585,2606915.14872965
2026-01-02 14:15:00,89139.5,89159.2,88722.1,88833.9,102.048761,9070656.45901526
2026-01-02 14:20:00,88833.9,88855.2,88714.0,88816.6,104.530568,9279819.1546805
2026-01-02 14:25:00,88816.6,88967.8,88810.2,88892.8,55.929701,4972077.4116502
2026-01-02 14:30:00,88892.8,88978.6,88450.0,88622.5,172.645355,15311697.47664037
2026-01-02 14:35:00,88622.5,89194.1,88524.9,89123.7,120.748111,10736323.36210698
2026-01-02 14:40:00,89123.7,89489.4,89034.6,89382.5,98.478829,8792015.43566434
2026-01-02 14:45:00,89382.5,89801.2,89127.8,89801.2,200.177201,17931857.91627194
2026-01-02 14:50:00,89801.2,90146.2,89545.2,89709.1,196.261462,17647008.53265601
2026-01-02 14:55:00,89709.1,89726.1,89506.8,89582.7,81.255402,7281648.7559016
2026-01-02 15:00:00,89582.7,89867.9,89202.9,89313.2,96.077293,8605814.37612691
2026-01-02 15:05:00,89313.2,89467.7,89133.9,89390.3,133.968977,11960231.85045666
2026-01-02 15:10:00,89390.3,89423.4,89087.3,89167.2,97.753213,8720864.49500774
2026-01-02 15:15:00,89167.2,89368.9,89054.8,89148.7,75.05695,6692169.87706663
2026-01-02 15:20:00,89148.7,89168.8,88791.6,88928.0,90.183229,8023173.61644928
2026-01-02 15:25:00,88928.0,89159.5,88884.3,89132.8,53.099702,4729148.8912224
2026-01-02 15:30:00,89132.8,89532.7,89059.8,89457.0,68.173592,6088284.91710817
2026-01-02 15:35:00,89457.0,89654.4,89415.1,89654.4,85.608128,7663090.02978146
2026-01-02 15:40:00,89654.4,89793.6,89612.5,89758.1,66.799075,5991968.09900881
2026-01-02 15:45:00,89758.1,89889.4,89683.1,89786.5,73.17005,6568744.5773786
2026-01-02 15:50:00,89786.5,89824.2,89491.1,89568.8,57.767303,5177897.8231956
2026-01-02 15:55:00,89568.8,89703.3,89299.0,89405.6,48.106733,4303980.92875556
2026-01-02 16:00:00,89405.6,89515.2,89240.0,89274.6,75.781036,6772918.34410898
2026-01-02 16:05:00,89274.6,89565.6,89194.0,89551.1,64.356938,5750937.3366037
2026-01-02 16:10:00,89551.1,89777.0,89483.0,89777.0,45.92909,4115836.1961245
2026-01-02 16:15:00,89777.0,90118.9,89729.2,89754.5,137.092138,12333439.27918377
2026-01-02 16:20:00,89754.5,90077.8,89743.6,90018.9,56.223768,5056216.008785
2026-01-02 16:25:00,90018.9,90180.0,89864.7,90049.0,64.339714,5791560.25334043
2026-01-02 16:30:00,90049.0,90807.4,90049.0,90741.8,260.458461,23576092.0092713
2026-01-02 16:35:00,90741.8,90806.6,90491.5,90523.0,108.913387,9870487.1295671
2026-01-02 16:40:00,90523.0,90631.9,90083.3,90135.8,120.683677,10902428.8829795
2026-01-02 16:45:00,90135.8,90320.3,90003.5,90259.1,146.294287,13184369.51363678
2026-01-02 16:50:00,90259.1,90315.1,89865.6,90146.8,92.306874,8315521.21040177
2026-01-02 16:55:00,90146.8,90443.2,90140.4,90375.6,93.623546,8453481.8188709
2026-01-02 17:00:00,90375.6,90690.8,90364.7,90652.4,95.812099,8672679.08203607
2026-01-02 17:05:00,90652.4,90739.9,90501.3,90589.0,79.181891,7175004.26856578
2026-01-02 17:10:00,90589.0,90738.7,90495.1,90624.8,98.401786,8916475.9329281
2026-01-02 17:15:00,90624.8,90966.2,90618.4,90842.9,101.534768,9224560.32037129
2026-01-02 17:20:00,90842.9,90918.1,90618.9,90635.3,82.53999,7495385.293433
2026-01-02 17:25:00,90635.3,90661.6,90525.9,90605.8,63.125855,5718219.813808
2026-01-02 17:30:00,90605.8,90695.1,90354.4,90452.6,83.71304,7580524.84421427
2026-01-02 17:35:00,90452.6,90565.7,90400.2,90472.1,58.730932,5314372.4490957
2026-01-02 17:40:00,90472.1,90564.9,90417.3,90523.0,34.481397,3120461.395798
2026-01-02 17:45:00,90523.0,90568.9,90253.0,90258.1,47.867002,4329833.18437298
2026-01-02 17:50:00,90258.1,90381.7,90182.0,90350.3,56.202064,5074620.9743565
2026-01-02 17:55:00,90350.3,90400.0,90307.8,90377.2,28.791942,2601463.8657373
2026-01-02 18:00:00,90377.2,90552.4,90341.7,90552.4,47.449599,4293038.8928927
2026-01-02 18:05:00,90552.4,90559.9,90290.2,90308.6,42.443495,3836430.3162803
2026-01-02 18:10:00,90308.6,90360.0,90226.6,90352.2,32.857581,2966397.1595707
2026-01-02 18:15:00,90352.2,90515.6,90307.9,90462.9,53.22847,4812304.6441932
2026-01-02 18:20:00,90462.9,90559.0,90355.6,90355.7,39.407203,3564808.0547749
2026-01-02 18:25:00,90355.7,90369.9,90254.2,90306.0,40.604921,3667156.8054358
2026-01-02 18:30:00,90306.0,90326.8,90120.4,90127.6,38.563623,3478760.44361412
2026-01-02 18:35:00,90127.6,90203.4,89988.5,90127.7,68.248015,6147408.02466848
2026-01-02 18:40:00,90127.7,90146.7,89952.4,90008.4,56.673511,5101912.3644352
2026-01-02 18:45:00,90008.4,90092.8,89807.9,89846.8,43.960585,3954378.81361279
2026-01-02 18:50:00,89846.8,89846.8,89550.0,89706.0,89.55856,8033442.68042128
2026-01-02 18:55:00,89706.0,89859.8,89617.8,89769.9,61.43479,5512731.1727358
2026-01-02 19:00:00,89769.9,89818.9,89644.6,89704.8,60.167767,5399604.8032815
2026-01-02 19:05:00,89704.8,89906.5,89689.6,89865.7,47.670412,4280751.3732145
2026-01-02 19:10:00,89865.7,90007.5,89797.9,89982.3,37.3062,3353983.901812
2026-01-02 19:15:00,89982.3,90158.0,89944.3,90001.7,47.257752,4255367.6111382
2026-01-02 19:20:00,90001.7,90044.2,89931.2,89931.3,33.951217,3055559.7196752
2026-01-02 19:25:00,89931.3,89976.7,89843.8,89958.2,35.650852,3205695.2849384
2026-01-02 19:30:00,89958.2,90075.6,89934.1,89949.9,31.85432,2866400.0642627
2026-01-02 19:35:00,89949.9,90060.5,89875.5,90051.0,34.842531,3134219.525362
2026-01-02 19:40:00,90051.0,90075.6,89999.2,89999.2,24.009286,2161751.0548118
2026-01-02 19:45:00,89999.2,90114.0,89969.3,90015.0,26.443494,2380655.5879617
2026-01-02 19:50:00,90015.0,90015.0,89909.4,89947.6,30.25078,2720991.7418105
2026-01-02 19:55:00,89947.6,89983.0,89855.0,89897.8,28.88099,2597063.7712331
2026-01-02 20:00:00,89897.8,90003.1,89839.1,89912.7,36.857714,3313872.9468775
2026-01-02 20:05:00,89912.7,89954.6,89795.8,89816.3,30.177826,2712360.5681209
2026-01-02 20:10:00,89816.3,90072.9,89793.6,90072.8,38.541448,3465517.2038263
2026-01-02 20:15:00,90072.8,90077.5,89877.2,89998.7,34.537067,3106814.5005572
2026-01-02 20:20:00,89998.7,90083.1,89942.2,90000.2,23.649838,2128620.181414
2026-01-02 20:25:00,90000.2,90000.2,89888.5,89888.5,28.769344,2587453.731339
2026-01-02 20:30:00,89888.5,89910.0,89808.1,89884.7,29.550374,2655125.9396078
2026-01-02 20:35:00,89884.7,89945.7,89878.1,89903.5,15.322225,1377532.2994559
2026-01-02 20:40:00,89903.5,89959.4,89868.9,89893.4,20.892753,1878248.1257226
2026-01-02 20:45:00,89893.4,89934.5,89759.9,89763.1,17.742765,1593724.8136914
2026-01-02 20:50:00,89763.1,89774.9,89640.1,89654.2,35.410456,3176217.3374305
2026-01-02 20:55:00,89654.2,89788.8,89623.0,89735.2,50.094711,4493163.8955365
2026-01-02 21:00:00,89735.2,89827.5,89719.0,89810.0,17.06491,1532049.510359
2026-01-02 21:05:00,89810.0,89824.2,89765.1,89766.9,15.284513,1372407.601807
2026-01-02 21:10:00,89766.9,89813.3,89740.0,89802.1,14.91083,1338521.2613792
